login_frequency,quiz_attempts,assignment_submission_rate,time_on_platform,forum_participation,video_completion_rate,grade_trend,absenteeism_rate,help_seeking_behavior,burnout_risk
13,5,60.66156726920983,275,2,19.783845982012856,-1,3.9200524530961793,0,1
13,1,79.15777541053386,342,1,56.698022780179336,0,18.809508892120746,1,1
15,3,80.38962772857457,494,0,43.113006726245175,-1,24.0693931969979,1,1
18,7,70.9556966043169,578,1,99.10883072944465,1,16.91464102228069,1,1
16,5,94.68470813627893,445,1,87.56776146546147,0,5.095142007523439,2,1
4,6,69.2531161918806,119,3,49.49072688150288,1,0.0,0,0
6,5,80.36952341963445,211,0,99.97260484192844,0,3.927251450354049,0,1
9,4,85.51788670387562,214,2,56.26569218243468,1,19.873908533951333,0,1
12,4,98.24141873771342,192,1,25.040601693226062,0,12.94039437510834,1,0
14,4,81.87332278142976,495,1,60.02872226440431,-1,8.99477266019522,0,0
9,5,93.23384312953853,186,4,30.358518922328194,-1,18.9773524366567,0,1
12,3,90.40714476732553,233,5,67.26815560686268,0,0.0,0,0
8,5,83.48149067402971,85,0,94.36961573955331,0,12.378534602794186,1,1
9,5,68.92583910071853,266,1,80.75787191515255,0,3.9327274182691028,1,1
6,0,64.78502966914782,72,0,34.584732137714965,1,1.4946700335773535,0,0
8,5,83.27806481703024,151,2,36.71727624694064,-1,9.854195401594417,1,1
6,2,75.48763751316864,178,1,16.23593827812808,0,39.72171451362533,1,1
8,6,93.03113310017551,246,0,35.72810520816496,1,21.321447084375784,0,1
16,4,90.95027821718293,316,1,18.33623197100355,0,3.694014367795832,2,0
8,3,79.7846680667554,191,3,54.95038473930786,1,27.109180473150037,1,1
22,5,68.10744491270476,396,1,73.75123715484318,0,1.9333076902353952,0,1
13,7,88.12882659528728,267,1,77.60630453492426,0,30.17303978255719,0,1
12,4,69.7846066463782,325,1,15.357630902336117,-1,6.184726912478212,1,1
8,2,72.89843292482962,167,2,40.596030841438186,1,16.0953631496535,2,1
14,5,70.24701114141814,322,3,35.93545898926904,1,35.856285887355796,0,1
9,3,80.33798773672056,119,1,19.387029068860116,1,11.496283943692317,0,1
12,0,96.04230800884673,408,1,42.62241798388051,0,33.37743615300393,0,1
22,3,81.93950955731765,639,1,36.938809822531255,1,14.278641238237535,0,1
11,9,76.68137569086765,344,2,67.1049306405349,0,14.128947946414701,2,1
16,4,63.69262083945707,565,1,89.49723973603416,0,6.139233180423176,1,1
9,5,88.62549501675812,165,2,50.93575487858943,1,29.124145312183316,0,0
11,4,72.63514472885647,243,1,77.19986554901367,-1,10.043930926669372,0,1
19,2,83.41021142989716,186,0,23.140933039960686,-1,34.0515706017608,0,1
9,3,77.74937660900031,451,1,90.54697407794782,0,8.722242988663796,0,0
19,4,92.05812663519325,452,0,23.733526439358307,1,10.446995899700001,1,1
14,5,80.11316329565737,466,1,27.289106253945036,0,25.03954683390948,1,1
9,4,81.29288374572339,135,3,19.581742322890882,0,13.915226815723873,2,1
14,5,87.82896576946551,461,2,37.87115513684829,1,17.884264351973155,0,1
15,4,100.0,597,3,59.716940204397346,0,1.9099861126287987,3,1
14,4,92.66136316430266,343,2,98.91947002656941,-1,16.10203649346303,0,0
5,5,80.93672672381669,84,2,81.40312311917896,0,18.710673316695434,0,1
9,5,82.03837588738347,215,2,44.239222260278375,1,32.24295447433458,1,0
11,3,75.70168647610679,79,2,61.82614521132134,-1,10.215736001052996,0,1
11,3,70.60005155776366,271,0,66.09772278452868,0,18.37499013269029,1,1
14,2,75.36699055520414,441,0,84.04544991226123,-1,27.10221031517156,0,1
12,1,72.7342124354567,296,2,76.28066068778205,0,15.426244044222726,1,1
6,6,89.84042060555062,136,1,61.236201427402634,0,25.861701073112542,0,1
13,3,69.14566170557217,379,0,70.22647243356911,0,39.98273379289094,0,1
14,3,97.99852673656054,417,1,77.13258498666097,0,15.295854267290725,1,0
14,3,91.02455660342596,164,1,21.98296532200639,1,28.236301685549293,0,1
16,5,82.24602075241202,411,2,28.040991517484194,1,20.148421928734493,1,1
15,4,82.00382333758083,667,3,71.97258600167652,1,23.57446388176551,0,0
13,6,75.31262428462536,186,3,86.53830057888689,0,22.05012571246638,1,1
11,3,85.24101293617316,267,3,46.833605442979106,-1,25.664993147096084,0,1
5,1,95.05710955850307,202,0,98.19012902240854,0,25.002910705202975,2,1
13,3,73.56212245293024,439,1,29.44645594060356,1,14.297309658233296,1,1
12,7,63.59929493297523,250,3,47.502935383909495,0,9.440228737836094,1,0
13,5,90.43861905828092,346,2,44.06707391169279,1,19.25375581256509,0,0
6,4,85.8923916909256,149,0,93.72663466537861,-1,0.46905395438134256,1,1
7,6,68.55761438270585,133,2,35.684066581528555,0,21.186221740984294,1,1
16,6,73.19930354903059,390,2,52.3711700237994,0,22.458785015464382,0,1
11,2,71.69074871139831,250,1,26.851045565379653,0,13.211418960590617,1,1
14,3,73.30561277158901,362,2,56.913961470619945,0,15.441804936493632,1,1
12,6,78.11580695150575,228,2,87.1663752517232,0,24.11859144856726,0,1
12,4,78.80143234863104,177,0,37.363551570150776,0,22.471471248429687,0,1
15,1,74.19047613917847,370,0,82.97128649465454,0,24.267891550188082,0,0
9,2,72.90203416600086,348,3,92.01804239580635,-1,22.770029625172803,4,1
12,5,79.25458787296742,307,3,16.566210074310725,1,16.063034496734055,0,1
10,3,84.01229841831474,223,2,78.0782082687326,0,14.851261705090304,0,0
10,5,78.20444156362187,310,0,32.98090925354417,0,19.22327800023018,1,1
10,4,95.90400428009562,237,0,25.779489628296623,0,29.534930704257203,0,1
12,5,88.09705257304944,479,1,64.10101528225324,1,17.642742314819092,1,1
10,5,62.90984971769565,249,1,73.50423546058298,0,28.051585709987307,0,0
17,3,88.28473318496624,520,2,45.52848871616924,1,0.0,0,1
8,6,89.26652779102699,151,0,13.525633637397153,0,18.21611968498048,1,1
11,6,76.7831803825097,319,0,91.78340717771138,0,15.826445398656691,1,1
10,4,64.05762895236214,272,2,75.76722251627456,0,0.0,1,0
17,2,82.09680111293363,417,3,34.45001260147132,0,0.0,2,1
12,3,81.90749618221307,251,1,54.71774701702659,0,19.613206248871887,1,1
16,5,68.54024516160166,318,3,12.501351097037022,0,16.071297853062514,0,1
6,5,64.58536940488077,163,3,40.53545036253477,-1,22.904665831645097,1,1
13,3,80.94935744255872,390,2,57.028171202660644,0,0.0,1,0
15,3,79.20307369539013,359,3,56.550125360462516,1,25.69413764731721,0,1
12,3,76.99281561613128,327,1,28.736639020768703,0,25.767944919656514,0,1
16,2,80.99907118304127,395,3,79.90726295655017,0,1.1674051447691998,0,0
9,4,68.76668351415617,232,4,36.897594267397906,1,29.07995525444814,1,1
17,1,76.78215264560663,397,2,62.23690208601754,0,32.90408973517009,0,1
21,6,88.39990036737217,528,3,34.43700029841773,-1,1.663536433978006,2,0
10,5,77.80035903578454,465,1,48.26510856880932,1,16.076436671361947,0,1
10,4,61.93633033848938,274,2,28.676316272520722,-1,16.98188594284399,0,0
17,2,76.32769266731714,512,1,66.97070132788345,1,0.0,0,0
18,4,69.15809843791767,513,0,48.302592412721566,-1,11.69960216986712,0,1
9,5,85.20563555754077,206,0,11.450557403898785,-1,29.041034352051017,0,1
10,5,85.82604884056511,353,2,12.534849461508948,-1,6.400255844456723,0,0
10,5,62.09470449896763,226,0,52.40208866242799,0,33.28662128029406,1,1
6,6,91.10815564698626,200,2,26.490328021481893,-1,18.68548105751298,0,1
8,6,68.6537643846573,178,1,62.65378433302681,-1,7.086243079859872,2,1
7,4,100.0,121,1,46.737260359481915,1,15.451219673835274,0,0
8,4,81.4146848259926,223,2,68.89778519857504,1,0.3654034181944006,1,1
11,5,67.04327801753006,177,0,95.71556566575565,1,19.282349480163518,2,0
12,6,68.29616715168783,351,3,57.58625213157283,1,13.077391877741636,3,1
18,4,86.17714350144814,278,2,80.86407432310897,0,10.73791099740929,2,0
8,6,77.30440132121947,179,3,77.77368966843434,1,0.5389727198144136,1,0
15,2,80.84015308458231,203,1,92.96119938914786,0,14.190744390414038,0,1
11,3,100.0,523,1,29.26160805142056,0,17.051293007354033,0,0
11,4,73.6090712292511,129,2,84.45942737064468,1,1.2966253599969448,0,1
14,5,82.71955429234848,351,0,91.49683406542181,-1,25.811274741199504,0,1
7,4,99.03813384847663,239,2,45.34866828528199,1,17.779167959189827,0,1
13,6,85.2461617055968,432,0,38.24345751390713,0,6.516871036893155,0,1
12,2,62.72076717570393,381,0,95.6832318710459,-1,14.045745924083205,2,1
13,7,88.06466814078564,292,1,66.48695399249812,-1,23.369284352133448,1,1
13,2,68.04396570659867,465,1,44.26088367173215,-1,28.696410053828696,1,1
21,3,98.88169034479557,678,0,81.26449488384672,1,30.869521108796754,1,1
9,7,72.12558874002427,240,0,37.40265114541435,1,33.002285381302926,2,1
9,2,100.0,242,1,25.876682746287585,0,1.6960476691203556,0,1
9,3,99.60851185993214,203,1,58.957267221793494,0,7.899757532957594,1,0
9,2,72.44064916446426,159,2,60.959084041954306,-1,0.9882699416109411,1,1
9,5,82.24016566001933,314,3,84.31718340406043,1,25.9097905301487,0,1
16,1,91.04373137960157,567,1,51.1324619518387,-1,13.271224772807123,0,0
17,4,91.40392569072048,304,3,83.31278855548074,1,27.62727694202554,0,1
9,2,87.30803511971436,213,2,38.019041141350456,0,0.8281458220522335,0,0
8,4,97.02590844359332,190,1,61.783138196001275,1,8.108165086237364,0,0
13,4,80.52437264038757,321,2,28.762550101064424,0,7.017252246968155,0,0
9,3,77.5993879770876,229,1,44.690135582493674,0,27.384263227107624,0,1
14,3,77.83763214490467,456,0,87.1785728049566,0,22.00767326137413,2,1
12,3,92.30047878366553,228,0,29.438937409217953,1,0.0,0,0
5,4,86.38217248363175,91,2,82.9215516609341,1,10.338694835666988,2,1
18,4,85.49540398828307,628,1,35.45844920626656,0,24.594319097092566,1,1
19,3,91.54281099108618,404,1,13.104074771150831,0,26.135270950424474,2,0
9,5,57.38737110575374,134,1,19.894111305116162,1,19.136416944108046,1,0
10,3,85.7208258865018,211,3,77.12915907887093,1,16.807295281423226,1,1
13,5,84.62282666648458,290,2,33.58638338519334,0,5.693599130252892,1,1
13,1,100.0,486,0,68.87310330171451,-1,25.701904616417472,2,1
14,6,63.656944212835995,453,0,72.92790124815097,-1,3.0307613461382665,0,1
20,6,100.0,683,3,41.06066179912163,1,0.0,0,0
11,2,82.90490954709598,347,2,52.74270884900262,-1,17.07665570312392,2,1
8,6,87.86787436792054,260,2,46.339038141022954,-1,10.567518709897517,1,0
6,6,100.0,116,2,95.26140967190805,-1,22.235437606733697,0,0
9,4,88.72913521606688,210,1,38.79539761164286,0,19.845047044032317,0,1
11,2,86.80441947355074,187,3,26.499073800246467,0,32.07769823815843,3,0
19,3,84.90749422962782,443,1,42.903355858802044,0,19.04548788826146,1,0
9,5,76.19826238006748,274,1,70.2564136841811,-1,25.59828356683805,0,1
12,3,81.65813050587529,312,0,72.76264213253188,1,6.486422996451312,0,1
11,1,73.41384680652702,390,1,93.16515838240062,1,22.11593538024513,0,1
16,3,81.46519720689422,253,4,89.35790363882283,-1,12.234019204025708,1,0
22,4,53.968831635338844,638,2,35.9488468375548,-1,10.060193703454795,1,1
9,4,87.14847481081058,135,1,50.964692407083675,0,5.9747916098605724,0,1
10,5,80.53915295459649,257,0,77.25420893650906,1,30.423709724388836,0,1
16,4,77.96555515999883,494,0,92.48835525418227,1,14.931195998979717,0,0
14,1,84.63709700728172,325,4,40.34485115712026,1,7.115843668059048,1,0
19,4,64.79723292441471,558,2,49.99972907592963,1,21.7808000736265,1,1
14,2,100.0,242,1,90.95304434082479,-1,10.600460077789876,0,1
10,4,80.7667904621488,116,0,42.26354858425804,-1,7.01552774498351,0,0
14,2,80.24986680433372,412,3,53.24616875725622,0,44.0217063480364,1,1
16,3,70.41524547840493,623,2,91.4053727096271,1,2.912275410963508,1,0
15,2,82.28735658939114,255,3,82.20188961908634,0,33.65107159374155,0,0
14,4,98.64351868327937,486,3,31.90878325088225,1,6.8961375982666695,1,0
16,3,94.4309945131844,405,4,39.231555887074,1,21.260035517187724,0,0
16,6,92.25325301368667,229,1,41.76628547134052,1,13.983970174723625,1,1
17,3,88.55678742000725,271,1,92.14646260879537,-1,22.36413795056577,1,1
14,6,77.69748966924868,351,1,99.90403633940852,-1,1.1801910128680824,0,1
11,2,64.59804199555958,239,1,79.66038719398959,1,0.0,0,0
12,5,79.58753473760038,173,0,53.5893672244156,-1,22.669429412022005,1,0
16,4,79.16954242559588,183,1,10.915643626073107,-1,0.0,1,1
8,7,94.58553327605489,145,0,72.77392509381616,1,3.313713171429802,0,1
13,4,85.71268530951784,345,3,45.04250480480062,1,14.102798108995511,0,1
10,2,100.0,249,1,66.96878232057449,-1,2.0584798753239557,0,0
12,4,96.3698624804581,251,2,64.60245671161859,1,3.3330646081000346,2,0
17,8,76.52205268595085,452,0,53.274885091694856,-1,10.88941395241675,0,0
12,3,60.45844964056158,399,0,94.99486579536907,0,0.0,2,1
12,2,98.62690280729777,337,1,12.08317108198075,0,0.9910504082322618,0,1
6,5,98.31262267876893,144,1,74.09192360253294,1,28.401333721396092,1,1
14,4,65.60546090917329,453,1,46.88558814695914,-1,24.56911570940965,0,1
14,2,100.0,242,1,74.24114054424501,0,37.65148536261676,1,1
20,6,86.58540604711021,464,2,70.76976827856687,-1,20.947388705931083,0,0
10,3,83.92822597750784,233,5,10.921420231839585,1,28.016168637924864,2,1
12,2,100.0,181,0,35.68046456572041,0,10.784673859750317,0,0
12,8,98.13622207876737,259,2,27.018236845340237,0,13.128816093613333,1,1
18,5,89.81597142394244,151,1,25.028771764824306,-1,19.129060904704275,0,1
11,4,87.6786047897438,443,3,75.56290157090194,0,0.0,0,0
13,2,89.3967314863643,227,1,31.559621418381212,0,20.457724270702098,1,1
14,3,77.1993107934097,527,1,52.72638534885707,1,8.761842263977398,1,0
12,6,81.33878260321215,303,2,32.22900957571116,0,10.438650733891329,3,0
10,0,71.17219414486549,295,2,62.221044109179694,1,24.972602630203074,0,1
12,3,78.00352269113297,253,2,74.85163912539711,0,0.0,2,0
16,3,77.6003934559728,426,1,39.796726482835886,0,15.55163861744686,1,0
7,5,74.37633556454003,211,3,64.27187634584098,0,19.47848732649058,0,1
12,0,83.64095803178155,363,4,84.2369296972365,0,9.696511819674942,0,1
9,5,78.11222979159308,280,1,18.48018566480425,1,15.37326950985965,1,1
16,4,88.02681664422369,352,4,73.96035391371441,1,15.854323465807964,2,1
5,2,62.53215264047482,105,1,39.083044999184224,0,23.97435428944072,1,1
9,4,80.6397424707124,110,0,21.038496087244983,-1,13.175847626848238,1,0
13,6,83.57861968212995,379,3,59.108878685291394,-1,2.4770186583777694,1,1
18,8,78.27244912195744,605,2,30.36360873409586,0,9.220905083481588,0,1
11,3,79.93128760228923,417,1,83.92256134022419,1,11.51221350711122,0,1
9,2,62.97704787124171,246,6,13.860631857796852,1,6.990294984550292,0,0
19,3,86.2777252560339,358,1,18.87876066438077,-1,16.894188655181345,0,1
6,3,89.77127179080485,68,1,56.889651338723525,-1,16.41610915687722,1,1
3,2,87.9224475304452,100,0,63.00476056692611,0,15.898557552425622,1,1
13,1,94.4647247133062,138,1,75.68979980704722,1,6.024827905501946,1,1
9,7,84.41835526939002,200,3,33.33346554269744,0,16.297914193925898,1,1
7,5,87.74417416781125,162,1,85.75843673919626,0,27.88300604596071,0,1
14,8,83.87308886148223,342,2,95.78281057964048,0,17.945528803089996,0,1
12,3,90.25060863510993,303,0,54.913537323537724,-1,25.723279007441146,2,1
9,4,63.073244366414535,234,0,78.44782284728211,0,16.089182332446732,0,1
6,5,71.27702838426387,34,0,57.236351908941344,1,8.627425053974079,2,0
15,7,100.0,376,0,16.252032647098957,1,23.603393329406416,0,1
14,5,52.474770134845535,100,3,39.350036155835895,0,0.9273014056145605,1,0
11,1,80.31786484209587,339,3,17.873802066431352,-1,9.416990839641194,1,1
19,3,96.06729951529681,390,2,98.99912073295121,0,13.58712687910061,3,0
7,3,80.88087201349883,54,0,30.612332086603946,1,21.527676617035098,0,1
5,7,77.13986714259163,92,2,67.23103774741469,-1,27.74569696935241,2,1
9,3,83.5530601217836,183,3,35.591059175044364,1,23.464716339274183,1,1
11,4,77.76255783997064,379,1,68.79215938203333,1,22.461274297952187,0,1
12,0,82.37019391308327,318,2,28.93615217834342,0,23.64600586388684,0,0
11,4,73.79942756175845,305,5,80.6743059319067,0,25.03988338342223,2,0
13,3,95.30409303946868,447,3,19.973044255297197,1,3.6237200865955455,2,1
6,4,99.07917905278794,145,4,90.56353600812523,0,37.04805026717396,1,1
17,4,80.39931613466052,527,0,85.6379523286715,-1,26.097195817059813,1,1
11,2,65.36212695170508,335,3,71.0926609274547,-1,13.190175220566076,4,1
16,6,75.71388195623926,235,0,16.067316442856306,-1,18.713069185677302,0,1
13,5,79.79213607876443,478,1,28.771212549603547,1,1.8654598094446566,0,0
13,4,88.0664665228385,177,0,87.34254361219683,0,12.40162779998927,0,0
14,2,69.90384132195186,452,0,20.97769908723356,0,11.578768303540357,0,1
13,5,72.77005217629419,167,2,24.033888667721804,1,10.755946770691343,0,1
14,1,88.1281136543057,417,3,58.96029913799687,0,23.144241552427022,1,1
17,4,93.26690598447469,678,1,34.67596957069094,1,16.04268957143066,1,1
12,5,74.5408714579518,279,0,29.986812994953656,0,3.0561311463219987,2,0
14,0,66.00139535258805,321,2,61.82320886633625,0,3.2449168694940163,1,0
11,3,100.0,328,1,43.53190088122261,0,0.0,1,0
17,1,91.39965084506457,380,0,22.650390709270184,1,23.79713179801932,0,0
9,3,78.79595485879562,355,2,58.1368390790918,1,12.753851620634187,0,1
19,3,92.42837530637007,504,0,44.83111629507604,-1,22.546791398071353,2,0
11,1,80.50652044342694,246,1,76.10650968463925,1,46.40071117493788,0,1
6,2,92.40588266920224,124,1,19.247989808853028,1,6.011485350055189,0,1
12,6,83.91271837331466,210,3,65.85519195513766,-1,18.269740849523433,0,1
9,7,83.09526277801088,179,3,49.28439942489229,-1,29.43196986880234,2,1
15,2,80.63701758123054,332,4,46.54556875471637,0,10.110076164423706,0,1
9,5,64.63142399844293,189,1,30.905891920750708,0,11.607797086545741,1,1
10,3,100.0,197,0,12.738342538244002,0,20.303228814368886,2,0
4,5,70.70159295678708,167,2,86.2920274928181,0,40.42896445743636,0,1
10,0,65.67971708427287,167,1,39.37690774309833,0,21.363688547798482,1,1
2,5,79.4456814069236,52,4,71.29819357568624,-1,6.5720239219142975,1,1
5,2,70.46233823787392,148,3,95.28286597990366,-1,7.781214651424174,0,1
15,1,81.37944651327675,450,1,60.84912682739185,0,10.115935668528595,1,1
15,1,90.25316618274123,367,4,45.743221226787966,0,0.0,0,1
13,4,93.94363480635067,299,1,34.14462097138333,0,13.406645888460638,0,1
8,1,91.77676865946017,228,2,94.0639413382744,1,15.074663205937195,1,1
11,4,78.33241534257184,298,3,71.38691362460285,-1,15.460560428238047,0,1
11,4,82.59510193193903,252,0,69.87532539309035,-1,0.501234879890502,1,1
7,2,86.89454861076989,87,3,48.35424926307493,-1,18.45303297353404,0,1
18,3,60.90655091269513,382,2,86.05438415806876,0,5.160478626058971,2,1
15,3,88.84701640143831,237,0,74.23049683085384,1,12.61063925526914,0,1
11,7,64.51240854899402,216,2,35.48649446029145,0,7.574047584103862,0,0
12,5,100.0,303,0,63.96207940225432,0,26.546559053889872,1,0
12,5,77.14581898429965,334,0,48.717455914113906,0,8.148015765391857,0,1
3,2,79.7814978736649,117,1,10.593114654674173,0,28.45605684250839,0,1
11,0,72.76351480914573,227,1,82.68610883516176,0,16.363090256215077,0,0
9,3,74.44035961773173,280,1,21.054731402773072,0,19.198565581587822,1,0
7,4,100.0,192,3,55.895905540235276,-1,15.832778670002698,1,0
10,7,93.28443626347958,353,1,40.260357377633404,1,6.477338090196607,1,0
19,3,63.40957065822594,562,2,40.78801370806097,0,19.060193396797967,0,1
14,5,100.0,237,2,52.96283950724272,0,10.700679858193366,0,1
9,3,96.31890730169718,100,1,99.73207936177705,0,18.176096345450723,2,0
14,5,78.62545045254053,384,3,46.75417125683282,1,21.039212068414063,0,0
17,3,85.68036330435805,353,0,26.409630683491518,-1,34.071034133448855,0,1
15,3,81.82067104694711,257,2,65.2245704244432,-1,19.70877428366157,1,1
12,3,100.0,178,3,31.265893723556914,0,24.566252997067817,2,0
9,2,72.44451773209491,236,0,19.499422304165535,0,21.60528887109578,1,1
14,1,83.75212731730872,518,3,14.51567548593362,-1,12.750140114720342,1,0
13,6,76.86225602808635,282,2,12.059314661771548,1,21.791051627475824,0,1
15,5,64.80351514458575,445,0,48.804818347995734,0,13.757213407040911,0,1
14,6,100.0,338,0,48.40532018860543,1,10.870842736964718,0,1
16,4,67.82120105077105,234,1,26.699086007015765,0,4.101530143817737,2,0
9,2,84.64155024985331,277,4,80.56171483940884,1,21.527231055958254,1,0
17,5,61.111592723435976,276,1,21.63435651278909,0,9.31841404996288,1,1
12,6,77.21115352908288,302,1,92.37854733753721,0,21.284491796281994,1,1
20,6,87.06362585720149,445,2,62.881837987894514,1,15.046872473717002,0,0
9,7,72.10319224597166,289,1,12.485473849443665,-1,12.158126231528295,0,1
18,5,89.04162220882786,297,2,96.66753631684449,1,6.364250649938274,2,0
12,2,78.77150689734302,337,1,37.714713359126826,0,28.007880526290997,1,1
9,3,95.92099014878336,164,4,50.49774636200681,1,11.073593384159684,0,0
10,4,98.34113096008268,209,1,35.58418236950969,0,30.86582594749442,1,1
10,4,74.95906287123987,10,3,75.55791682303997,1,6.817883030396464,0,1
13,2,82.92079431271549,542,2,53.711219864758476,-1,30.076743346127724,3,1
14,5,84.20145071766679,411,1,21.913566346225235,0,15.839412140337082,0,1
9,4,89.43219154521638,169,1,19.37835571235084,1,23.60729866710755,0,1
11,3,82.17258395493118,176,3,75.28378719921173,1,1.9945267134298579,1,0
20,4,84.2825315121141,420,0,31.337326443814433,-1,1.9464258229931808,0,1
18,6,79.07912230245857,553,1,22.40140371746253,0,17.580032430071764,0,1
13,3,83.38287840366422,128,1,54.94848372980585,0,4.861276855380341,1,1
12,2,97.57528232242159,286,2,82.24887587826737,-1,28.28988385081543,0,1
12,5,89.75299889454226,469,3,35.090447128581744,0,18.64004882538854,0,1
14,5,90.41506767332042,222,3,34.878845053072695,1,8.558231444320558,0,0
7,5,90.67684388962694,179,3,85.04931342343392,0,5.799595037742357,0,0
10,3,80.15429466542757,426,2,23.30504151119044,0,12.114658908155238,0,1
5,7,85.82592452295437,150,1,65.50548326078925,1,9.32171238581245,1,0
13,3,68.97791585997106,338,0,95.9512134684327,-1,19.952905553873954,0,1
14,3,97.22569187580348,406,2,85.71728346195768,0,14.232582691872684,0,0
10,2,48.60447481188135,217,4,15.563371040175628,1,26.6837623393722,1,1
18,5,80.9542192919749,637,1,38.79197889054629,1,21.322204387036024,2,1
7,3,95.6907517258033,152,1,22.81370190333547,1,6.330203681534538,0,1
6,4,65.6335847964479,55,2,95.43165739184258,1,10.74444928191644,2,1
12,4,86.79735901140221,262,2,98.7347409599873,-1,6.354889748417813,1,1
16,4,73.83080264105168,276,1,31.149371848603412,0,6.363844358882503,1,0
18,4,77.57436081773358,409,2,70.27291403458773,1,0.0,1,0
10,5,93.35129152767325,229,5,85.74685588424066,-1,24.41249634251797,0,0
16,4,84.3766831106218,553,2,31.031225597302885,-1,27.923201351052573,0,1
11,6,57.58772958538765,336,1,26.891257088887972,1,5.124434029077509,0,1
11,4,70.28289352322082,298,0,11.008992092255227,1,4.117518964638933,0,0
15,1,93.70402881866511,374,0,47.07662112473733,0,20.609277657437175,2,0
14,1,87.38731261831597,231,0,90.94937161552448,1,6.8062491937481315,0,1
5,3,100.0,37,4,91.2681684150714,1,27.740751564877034,0,1
17,6,100.0,440,2,21.496881475811463,1,7.832555901903162,0,0
17,4,77.8930584382385,533,0,28.391723247555547,1,0.0,0,1
9,1,100.0,217,1,46.72425978410802,0,13.697380236911,2,1
13,5,82.29375603822292,269,1,80.25620906473317,1,9.076854618835156,1,1
13,1,70.4479775870917,373,1,65.06663351785556,0,16.47286284026003,0,1
13,3,74.39632160907307,316,2,56.246476916819475,1,11.51087893370391,0,1
9,5,54.919298736526976,346,3,63.27386958003428,1,20.765417163795803,1,1
9,3,100.0,313,1,18.6579724422067,-1,19.231266451155033,0,1
11,4,100.0,359,1,52.98972780294163,-1,18.25735842130716,1,1
16,5,69.81391073424015,496,2,99.28569605852155,0,16.90771930592533,0,1
14,5,79.26538853941713,205,2,17.960153224517903,1,14.993768231001283,2,0
10,2,83.14729052935093,303,2,56.73220098713978,1,1.026867028110047,1,1
15,4,70.47576337429463,420,2,36.60843354916371,0,18.892787315217376,2,0
1,4,60.93877562474606,29,3,58.59219671757631,0,22.31956277490042,0,1
16,7,79.47570875467706,463,1,61.643688403037196,1,18.48985033294006,0,1
5,2,78.14704684648903,143,1,61.972560830752826,0,12.984911026315137,0,0
10,1,77.3390651081347,466,1,86.6987906779798,-1,20.903439118771274,0,0
7,5,84.67259275121158,170,2,45.07726732062948,0,17.366235218140957,1,1
6,3,99.15423590231191,194,2,56.471874639984634,1,22.101077460467074,0,0
16,3,78.36288736369929,339,1,10.98355590709737,1,14.124224151760933,2,1
10,7,84.04531598465636,313,1,81.05955414217901,0,0.7264156288804884,2,1
13,4,90.72244628493922,422,2,33.35389366382677,-1,13.212325798517925,0,1
11,5,88.64971511815298,307,1,83.48995216364648,0,5.513337761566001,2,0
13,5,74.6269177066259,498,1,33.90747997422855,1,10.363721600242098,0,1
12,2,83.15652547736843,215,2,10.9709646636243,0,15.865324410801547,4,1
6,4,88.57047784202864,126,2,23.93481863741021,0,24.900571107877592,3,0
15,7,68.45978394987067,400,2,98.71146123149512,-1,21.66006414105933,1,1
10,3,97.16246812955809,320,3,38.78211213531897,1,17.088173566054277,0,1
5,6,99.17906686256933,132,5,19.794151181147242,0,27.481244897723194,1,1
10,8,73.32663693466607,352,0,20.688292326317548,-1,15.47374434015311,0,0
18,6,84.32404022017802,354,1,37.93084426515014,1,17.02383501987924,4,0
15,3,89.70733908005238,238,1,13.388053700508673,1,11.20863304885419,0,0
10,4,75.45263012405496,274,1,56.033972930975835,0,4.305648246484326,0,0
10,2,87.77936614825714,243,3,29.236682394038816,0,20.569230165083674,1,0
10,3,83.95906751550598,293,3,56.7379577257185,0,0.0,1,0
20,5,64.38498186833439,495,2,22.668779682929816,-1,5.687474589596276,0,1
13,4,87.50993579174269,289,1,48.68715061157431,-1,16.775166202437276,0,1
13,2,68.79829100474757,317,0,63.81251725611201,0,6.5100915208178645,0,1
16,4,93.27043421994456,403,2,15.579994450429721,-1,15.177887403559144,1,0
12,6,73.94546709839334,270,3,45.88743783259527,1,16.47374369279868,0,0
10,6,80.06457479606625,233,0,37.2271438890719,-1,9.397166338278193,0,1
11,8,98.4673469613589,239,0,31.632383483977062,0,15.551645184655676,1,1
11,0,87.95657975834614,350,2,64.40811634760468,0,15.417913686260022,0,1
11,5,69.04631296510546,292,2,62.968778718886654,0,3.5941606705442997,2,1
14,2,69.82100115041099,602,1,66.76298260099242,0,20.465614854044272,0,1
12,5,74.8083665365153,315,1,24.29944033892692,1,0.0,1,0
14,1,86.73572900027999,288,3,35.71383203760949,0,33.78430698660836,0,1
11,2,86.29959777919322,510,1,28.871090019557084,1,20.340804105823167,1,0
12,3,71.88277234404558,339,3,58.64532444980577,0,25.211605545363916,2,1
4,4,67.99348617262768,131,3,51.49591202886547,-1,21.616997370488626,0,1
15,1,85.37900086103001,446,2,39.726436383347504,0,14.571960420114378,0,0
13,3,79.81767921051805,389,2,80.74133279815898,0,7.280565362810474,3,1
15,5,100.0,439,2,18.457636996754452,1,14.754270432794682,0,1
1,3,82.43924387875694,16,0,97.7407019880078,1,23.36117153189476,1,0
20,5,100.0,558,2,20.488967003378683,-1,6.773404938112721,1,0
